Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Year,Month,Month_Name,Quarter,Day_Name,Revenue,Total_Cost,Profit,Profit_Margin,Inventory_Value,Forecast_Error,Absolute_Forecast_Error,Inventory_Status,Days_of_Inventory,Inventory_Risk
2024-04-03,SKU_17,WH_3,SUP_7,South,39,481,3,339,0,16.8,28.54,1,0,41.47,2024,4,April,2,Wednesday,1113.06,655.2,457.8599999999999,41.13524877365101,8080.8,-2.469999999999999,2.469999999999999,Healthy,11.598746081504702,Low Risk
2024-04-04,SKU_17,WH_3,SUP_7,West,27,454,3,339,0,16.8,28.54,0,0,31.67,2024,4,April,2,Thursday,770.5799999999999,453.6,316.9799999999999,41.13524877365101,7627.200000000001,-4.670000000000002,4.670000000000002,Healthy,14.335333122829175,Low Risk
2024-04-05,SKU_17,WH_3,SUP_7,West,33,421,3,339,0,16.8,28.54,0,0,40.41,2024,4,April,2,Friday,941.8199999999999,554.4,387.41999999999996,41.135248773651014,7072.8,-7.409999999999997,7.409999999999997,Healthy,10.418213313536254,Low Risk
2024-04-06,SKU_17,WH_3,SUP_7,South,28,393,3,339,0,16.8,28.54,0,0,30.85,2024,4,April,2,Saturday,799.12,470.40000000000003,328.71999999999997,41.135248773651014,6602.400000000001,-2.8500000000000014,2.8500000000000014,Healthy,12.739059967585089,Low Risk
2024-04-07,SKU_17,WH_3,SUP_7,East,30,363,3,339,0,16.8,28.54,0,0,30.54,2024,4,April,2,Sunday,856.1999999999999,504.0,352.19999999999993,41.135248773651014,6098.400000000001,-0.5399999999999991,0.5399999999999991,Healthy,11.886051080550098,Low Risk
2024-04-08,SKU_17,WH_3,SUP_7,East,34,329,3,339,0,16.8,28.54,0,0,31.14,2024,4,April,2,Monday,970.36,571.2,399.15999999999997,41.135248773651014,5527.2,2.8599999999999994,2.8599999999999994,Reorder Required,10.56518946692357,Low Risk
2024-04-09,SKU_17,WH_3,SUP_7,East,33,701,3,339,405,16.8,28.54,0,0,36.59,2024,4,April,2,Tuesday,941.8199999999999,554.4,387.41999999999996,41.135248773651014,11776.800000000001,-3.5900000000000034,3.5900000000000034,Healthy,19.158239956272205,Low Risk
2024-04-10,SKU_17,WH_3,SUP_7,East,34,667,3,339,0,16.8,28.54,0,0,31.67,2024,4,April,2,Wednesday,970.36,571.2,399.15999999999997,41.135248773651014,11205.6,2.3299999999999983,2.3299999999999983,Healthy,21.06094095358383,Low Risk
2024-04-11,SKU_17,WH_3,SUP_7,East,23,644,3,339,0,16.8,28.54,0,0,22.76,2024,4,April,2,Thursday,656.42,386.40000000000003,270.0199999999999,41.13524877365101,10819.2,0.23999999999999844,0.23999999999999844,Healthy,28.29525483304042,Low Risk
2024-04-12,SKU_17,WH_3,SUP_7,East,31,613,3,339,0,16.8,28.54,0,0,31.77,2024,4,April,2,Friday,884.74,520.8000000000001,363.93999999999994,41.13524877365101,10298.4,-0.7699999999999996,0.7699999999999996,Healthy,19.2949323260938,Low Risk
2024-04-13,SKU_17,WH_3,SUP_7,South,28,585,3,339,0,16.8,28.54,0,0,31.56,2024,4,April,2,Saturday,799.12,470.40000000000003,328.71999999999997,41.135248773651014,9828.0,-3.5599999999999987,3.5599999999999987,Healthy,18.5361216730038,Low Risk
2024-04-14,SKU_17,WH_3,SUP_7,West,26,559,3,339,0,16.8,28.54,0,0,26.63,2024,4,April,2,Sunday,742.04,436.8,305.23999999999995,41.135248773651014,9391.2,-0.629999999999999,0.629999999999999,Healthy,20.99136312429591,Low Risk
2024-04-15,SKU_17,WH_3,SUP_7,East,22,537,3,339,0,16.8,28.54,0,0,19.1,2024,4,April,2,Monday,627.88,369.6,258.28,41.135248773651014,9021.6,2.8999999999999986,2.8999999999999986,Healthy,28.115183246073297,Low Risk
2024-04-16,SKU_17,WH_3,SUP_7,West,26,511,3,339,0,16.8,28.54,0,0,26.14,2024,4,April,2,Tuesday,742.04,436.8,305.23999999999995,41.135248773651014,8584.800000000001,-0.14000000000000057,0.14000000000000057,Healthy,19.548584544758988,Low Risk
2024-04-17,SKU_17,WH_3,SUP_7,South,33,478,3,339,0,16.8,28.54,0,0,36.34,2024,4,April,2,Wednesday,941.8199999999999,554.4,387.41999999999996,41.135248773651014,8030.400000000001,-3.3400000000000034,3.3400000000000034,Healthy,13.153549807374793,Low Risk
2024-04-18,SKU_17,WH_3,SUP_7,West,26,452,3,339,0,16.8,28.54,0,0,26.01,2024,4,April,2,Thursday,742.04,436.8,305.23999999999995,41.135248773651014,7593.6,-0.010000000000001563,0.010000000000001563,Healthy,17.377931564782774,Low Risk
2024-04-19,SKU_17,WH_3,SUP_7,East,34,418,3,339,0,16.8,28.54,0,0,32.55,2024,4,April,2,Friday,970.36,571.2,399.15999999999997,41.135248773651014,7022.400000000001,1.4500000000000028,1.4500000000000028,Healthy,12.84178187403994,Low Risk
2024-04-20,SKU_17,WH_3,SUP_7,East,33,385,3,339,0,16.8,28.54,0,0,32.95,2024,4,April,2,Saturday,941.8199999999999,554.4,387.41999999999996,41.135248773651014,6468.0,0.04999999999999716,0.04999999999999716,Healthy,11.684370257966615,Low Risk
2024-04-21,SKU_17,WH_3,SUP_7,East,35,350,3,339,0,16.8,28.54,0,0,38.83,2024,4,April,2,Sunday,998.9,588.0,410.9,41.135248773651014,5880.0,-3.8299999999999983,3.8299999999999983,Healthy,9.013649240278136,Low Risk
2024-04-22,SKU_17,WH_3,SUP_7,West,31,319,3,339,0,16.8,28.54,0,0,33.45,2024,4,April,2,Monday,884.74,520.8000000000001,363.93999999999994,41.13524877365101,5359.2,-2.450000000000003,2.450000000000003,Reorder Required,9.536621823617338,Low Risk
2024-04-23,SKU_17,WH_3,SUP_7,North,25,656,3,339,362,16.8,28.54,0,0,24.49,2024,4,April,2,Tuesday,713.5,420.0,293.5,41.135248773651014,11020.800000000001,0.5100000000000016,0.5100000000000016,Healthy,26.786443446304617,Low Risk
2024-04-24,SKU_17,WH_3,SUP_7,North,26,630,3,339,0,16.8,28.54,0,0,29.1,2024,4,April,2,Wednesday,742.04,436.8,305.23999999999995,41.135248773651014,10584.0,-3.1000000000000014,3.1000000000000014,Healthy,21.649484536082472,Low Risk
2024-04-25,SKU_17,WH_3,SUP_7,South,24,606,3,339,0,16.8,28.54,0,0,24.36,2024,4,April,2,Thursday,684.96,403.20000000000005,281.76,41.135248773651014,10180.800000000001,-0.35999999999999943,0.35999999999999943,Healthy,24.876847290640395,Low Risk
2024-04-26,SKU_17,WH_3,SUP_7,North,33,573,3,339,0,16.8,28.54,0,0,31.95,2024,4,April,2,Friday,941.8199999999999,554.4,387.41999999999996,41.135248773651014,9626.4,1.0500000000000007,1.0500000000000007,Healthy,17.934272300469484,Low Risk
2024-04-27,SKU_17,WH_3,SUP_7,East,27,546,3,339,0,16.8,28.54,0,0,23.52,2024,4,April,2,Saturday,770.5799999999999,453.6,316.9799999999999,41.13524877365101,9172.800000000001,3.4800000000000004,3.4800000000000004,Healthy,23.214285714285715,Low Risk
2024-04-28,SKU_17,WH_3,SUP_7,East,25,521,3,339,0,16.8,28.54,0,0,21.86,2024,4,April,2,Sunday,713.5,420.0,293.5,41.135248773651014,8752.800000000001,3.1400000000000006,3.1400000000000006,Healthy,23.833485818847212,Low Risk
2024-04-29,SKU_17,WH_3,SUP_7,East,23,498,3,339,0,16.8,28.54,0,0,22.2,2024,4,April,2,Monday,656.42,386.40000000000003,270.0199999999999,41.13524877365101,8366.4,0.8000000000000007,0.8000000000000007,Healthy,22.43243243243243,Low Risk
2024-04-30,SKU_17,WH_3,SUP_7,North,38,460,3,339,0,16.8,28.54,0,0,44.4,2024,4,April,2,Tuesday,1084.52,638.4,446.12,41.135248773651014,7728.0,-6.399999999999999,6.399999999999999,Healthy,10.36036036036036,Low Risk
2024-05-01,SKU_17,WH_3,SUP_7,West,32,428,3,339,0,16.8,28.54,1,0,29.84,2024,5,May,2,Wednesday,913.28,537.6,375.67999999999995,41.135248773651014,7190.400000000001,2.16,2.16,Healthy,14.343163538873995,Low Risk
2024-05-02,SKU_17,WH_3,SUP_7,East,30,398,3,339,0,16.8,28.54,0,0,30.39,2024,5,May,2,Thursday,856.1999999999999,504.0,352.19999999999993,41.135248773651014,6686.400000000001,-0.39000000000000057,0.39000000000000057,Healthy,13.096413293846659,Low Risk
2024-05-03,SKU_17,WH_3,SUP_7,West,28,370,3,339,0,16.8,28.54,0,0,25.72,2024,5,May,2,Friday,799.12,470.40000000000003,328.71999999999997,41.135248773651014,6216.0,2.280000000000001,2.280000000000001,Healthy,14.385692068429238,Low Risk
2024-05-04,SKU_17,WH_3,SUP_7,West,17,353,3,339,0,16.8,28.54,0,0,16.45,2024,5,May,2,Saturday,485.18,285.6,199.57999999999998,41.135248773651014,5930.400000000001,0.5500000000000007,0.5500000000000007,Healthy,21.458966565349545,Low Risk
2024-05-05,SKU_17,WH_3,SUP_7,North,33,320,3,339,0,16.8,28.54,0,0,30.46,2024,5,May,2,Sunday,941.8199999999999,554.4,387.41999999999996,41.135248773651014,5376.0,2.539999999999999,2.539999999999999,Reorder Required,10.505581089954038,Low Risk
2024-05-06,SKU_17,WH_3,SUP_7,South,28,568,3,339,276,16.8,28.54,0,0,24.4,2024,5,May,2,Monday,799.12,470.40000000000003,328.71999999999997,41.135248773651014,9542.4,3.6000000000000014,3.6000000000000014,Healthy,23.278688524590166,Low Risk
2024-05-07,SKU_17,WH_3,SUP_7,East,25,543,3,339,0,16.8,28.54,0,0,21.8,2024,5,May,2,Tuesday,713.5,420.0,293.5,41.135248773651014,9122.4,3.1999999999999993,3.1999999999999993,Healthy,24.908256880733944,Low Risk
2024-05-08,SKU_17,WH_3,SUP_7,West,22,521,3,339,0,16.8,28.54,0,0,19.55,2024,5,May,2,Wednesday,627.88,369.6,258.28,41.135248773651014,8752.800000000001,2.4499999999999993,2.4499999999999993,Healthy,26.649616368286445,Low Risk
2024-05-09,SKU_17,WH_3,SUP_7,East,31,490,3,339,0,16.8,28.54,0,0,26.76,2024,5,May,2,Thursday,884.74,520.8000000000001,363.93999999999994,41.13524877365101,8232.0,4.239999999999998,4.239999999999998,Healthy,18.310911808669655,Low Risk
2024-05-10,SKU_17,WH_3,SUP_7,West,27,463,3,339,0,16.8,28.54,0,0,24.68,2024,5,May,2,Friday,770.5799999999999,453.6,316.9799999999999,41.13524877365101,7778.400000000001,2.3200000000000003,2.3200000000000003,Healthy,18.760129659643436,Low Risk
2024-05-11,SKU_17,WH_3,SUP_7,East,25,438,3,339,0,16.8,28.54,0,0,24.98,2024,5,May,2,Saturday,713.5,420.0,293.5,41.135248773651014,7358.400000000001,0.019999999999999574,0.019999999999999574,Healthy,17.53402722177742,Low Risk
2024-05-12,SKU_17,WH_3,SUP_7,South,25,413,3,339,0,16.8,28.54,0,0,27.83,2024,5,May,2,Sunday,713.5,420.0,293.5,41.135248773651014,6938.400000000001,-2.8299999999999983,2.8299999999999983,Healthy,14.8401006108516,Low Risk
2024-05-13,SKU_17,WH_3,SUP_7,South,23,390,3,339,0,16.8,28.54,0,0,23.48,2024,5,May,2,Monday,656.42,386.40000000000003,270.0199999999999,41.13524877365101,6552.0,-0.4800000000000004,0.4800000000000004,Healthy,16.609880749574106,Low Risk
2024-05-14,SKU_17,WH_3,SUP_7,West,28,362,3,339,0,16.8,28.54,0,0,26.99,2024,5,May,2,Tuesday,799.12,470.40000000000003,328.71999999999997,41.135248773651014,6081.6,1.0100000000000016,1.0100000000000016,Healthy,13.412374953686552,Low Risk
2024-05-15,SKU_17,WH_3,SUP_7,West,24,338,3,339,0,16.8,28.54,0,0,22.64,2024,5,May,2,Wednesday,684.96,403.20000000000005,281.76,41.135248773651014,5678.400000000001,1.3599999999999994,1.3599999999999994,Reorder Required,14.929328621908127,Low Risk
2024-05-16,SKU_17,WH_3,SUP_7,South,29,624,3,339,315,16.8,28.54,0,0,31.26,2024,5,May,2,Thursday,827.66,487.20000000000005,340.4599999999999,41.13524877365101,10483.2,-2.2600000000000016,2.2600000000000016,Healthy,19.961612284069098,Low Risk
2024-05-17,SKU_17,WH_3,SUP_7,East,28,596,3,339,0,16.8,28.54,0,0,27.38,2024,5,May,2,Friday,799.12,470.40000000000003,328.71999999999997,41.135248773651014,10012.800000000001,0.620000000000001,0.620000000000001,Healthy,21.76771365960555,Low Risk
2024-05-18,SKU_17,WH_3,SUP_7,West,33,563,3,339,0,16.8,28.54,0,0,37.03,2024,5,May,2,Saturday,941.8199999999999,554.4,387.41999999999996,41.135248773651014,9458.4,-4.030000000000001,4.030000000000001,Healthy,15.203888738860384,Low Risk
2024-05-19,SKU_17,WH_3,SUP_7,South,25,538,3,339,0,16.8,28.54,0,0,21.93,2024,5,May,2,Sunday,713.5,420.0,293.5,41.135248773651014,9038.4,3.0700000000000003,3.0700000000000003,Healthy,24.53260373917009,Low Risk
2024-05-20,SKU_17,WH_3,SUP_7,East,29,509,3,339,0,16.8,28.54,0,0,25.92,2024,5,May,2,Monday,827.66,487.20000000000005,340.4599999999999,41.13524877365101,8551.2,3.0799999999999983,3.0799999999999983,Healthy,19.637345679012345,Low Risk
2024-05-21,SKU_17,WH_3,SUP_7,North,20,489,3,339,0,16.8,28.54,0,0,15.94,2024,5,May,2,Tuesday,570.8,336.0,234.79999999999995,41.135248773651014,8215.2,4.0600000000000005,4.0600000000000005,Healthy,30.67754077791719,Low Risk
2024-05-22,SKU_17,WH_3,SUP_7,North,29,460,3,339,0,16.8,28.54,1,0,36.66,2024,5,May,2,Wednesday,827.66,487.20000000000005,340.4599999999999,41.13524877365101,7728.0,-7.659999999999997,7.659999999999997,Healthy,12.547735951991273,Low Risk
2024-05-23,SKU_17,WH_3,SUP_7,West,21,439,3,339,0,16.8,28.54,0,0,19.66,2024,5,May,2,Thursday,599.34,352.8,246.54000000000002,41.135248773651014,7375.200000000001,1.3399999999999999,1.3399999999999999,Healthy,22.329603255340793,Low Risk
2024-05-24,SKU_17,WH_3,SUP_7,East,23,416,3,339,0,16.8,28.54,0,0,22.38,2024,5,May,2,Friday,656.42,386.40000000000003,270.0199999999999,41.13524877365101,6988.8,0.620000000000001,0.620000000000001,Healthy,18.588025022341377,Low Risk
2024-05-25,SKU_17,WH_3,SUP_7,West,24,392,3,339,0,16.8,28.54,0,0,27.02,2024,5,May,2,Saturday,684.96,403.20000000000005,281.76,41.135248773651014,6585.6,-3.0199999999999996,3.0199999999999996,Healthy,14.507772020725389,Low Risk
2024-05-26,SKU_17,WH_3,SUP_7,East,29,363,3,339,0,16.8,28.54,0,0,20.16,2024,5,May,2,Sunday,827.66,487.20000000000005,340.4599999999999,41.13524877365101,6098.400000000001,8.84,8.84,Healthy,18.00595238095238,Low Risk
2024-05-27,SKU_17,WH_3,SUP_7,West,25,338,3,339,0,16.8,28.54,0,0,24.12,2024,5,May,2,Monday,713.5,420.0,293.5,41.135248773651014,5678.400000000001,0.879999999999999,0.879999999999999,Reorder Required,14.013266998341624,Low Risk
2024-05-28,SKU_17,WH_3,SUP_7,West,17,527,3,339,206,16.8,28.54,0,0,20.18,2024,5,May,2,Tuesday,485.18,285.6,199.57999999999998,41.135248773651014,8853.6,-3.1799999999999997,3.1799999999999997,Healthy,26.11496531219029,Low Risk
2024-05-29,SKU_17,WH_3,SUP_7,East,24,503,3,339,0,16.8,28.54,0,0,23.47,2024,5,May,2,Wednesday,684.96,403.20000000000005,281.76,41.135248773651014,8450.4,0.5300000000000011,0.5300000000000011,Healthy,21.431614827439287,Low Risk
2024-05-30,SKU_17,WH_3,SUP_7,West,26,477,3,339,0,16.8,28.54,0,0,27.37,2024,5,May,2,Thursday,742.04,436.8,305.23999999999995,41.135248773651014,8013.6,-1.370000000000001,1.370000000000001,Healthy,17.42784070149799,Low Risk
2024-05-31,SKU_17,WH_3,SUP_7,West,37,440,3,339,0,16.8,28.54,1,0,31.86,2024,5,May,2,Friday,1055.98,621.6,434.38,41.135248773651014,7392.0,5.140000000000001,5.140000000000001,Healthy,13.810420590081607,Low Risk
2024-06-01,SKU_17,WH_3,SUP_7,East,24,416,3,339,0,16.8,28.54,0,0,19.85,2024,6,June,2,Saturday,684.96,403.20000000000005,281.76,41.135248773651014,6988.8,4.149999999999999,4.149999999999999,Healthy,20.957178841309823,Low Risk
2024-06-02,SKU_17,WH_3,SUP_7,East,21,395,3,339,0,16.8,28.54,0,0,29.52,2024,6,June,2,Sunday,599.34,352.8,246.54000000000002,41.135248773651014,6636.0,-8.52,8.52,Healthy,13.380758807588077,Low Risk
2024-06-03,SKU_17,WH_3,SUP_7,North,25,370,3,339,0,16.8,28.54,0,0,21.76,2024,6,June,2,Monday,713.5,420.0,293.5,41.135248773651014,6216.0,3.2399999999999984,3.2399999999999984,Healthy,17.003676470588236,Low Risk
2024-06-04,SKU_17,WH_3,SUP_7,North,27,343,3,339,0,16.8,28.54,0,0,29.27,2024,6,June,2,Tuesday,770.5799999999999,453.6,316.9799999999999,41.13524877365101,5762.400000000001,-2.2699999999999996,2.2699999999999996,Healthy,11.718483088486504,Low Risk
2024-06-05,SKU_17,WH_3,SUP_7,South,17,326,3,339,0,16.8,28.54,0,0,18.87,2024,6,June,2,Wednesday,485.18,285.6,199.57999999999998,41.135248773651014,5476.8,-1.870000000000001,1.870000000000001,Reorder Required,17.276099629040804,Low Risk
2024-06-06,SKU_17,WH_3,SUP_7,South,22,663,3,339,359,16.8,28.54,0,0,23.35,2024,6,June,2,Thursday,627.88,369.6,258.28,41.135248773651014,11138.4,-1.3500000000000014,1.3500000000000014,Healthy,28.394004282655246,Low Risk
2024-06-07,SKU_17,WH_3,SUP_7,West,26,637,3,339,0,16.8,28.54,0,0,26.72,2024,6,June,2,Friday,742.04,436.8,305.23999999999995,41.135248773651014,10701.6,-0.7199999999999989,0.7199999999999989,Healthy,23.83982035928144,Low Risk
2024-06-08,SKU_17,WH_3,SUP_7,West,24,613,3,339,0,16.8,28.54,0,0,18.15,2024,6,June,2,Saturday,684.96,403.20000000000005,281.76,41.135248773651014,10298.4,5.850000000000001,5.850000000000001,Healthy,33.774104683195596,Low Risk
2024-06-09,SKU_17,WH_3,SUP_7,East,21,592,3,339,0,16.8,28.54,0,0,26.52,2024,6,June,2,Sunday,599.34,352.8,246.54000000000002,41.135248773651014,9945.6,-5.52,5.52,Healthy,22.322775263951733,Low Risk
2024-06-10,SKU_17,WH_3,SUP_7,North,20,572,3,339,0,16.8,28.54,0,0,24.0,2024,6,June,2,Monday,570.8,336.0,234.79999999999995,41.135248773651014,9609.6,-4.0,4.0,Healthy,23.833333333333332,Low Risk
2024-06-11,SKU_17,WH_3,SUP_7,North,18,554,3,339,0,16.8,28.54,0,0,22.54,2024,6,June,2,Tuesday,513.72,302.40000000000003,211.32,41.135248773651014,9307.2,-4.539999999999999,4.539999999999999,Healthy,24.578527062999115,Low Risk
2024-06-12,SKU_17,WH_3,SUP_7,South,21,533,3,339,0,16.8,28.54,0,0,19.42,2024,6,June,2,Wednesday,599.34,352.8,246.54000000000002,41.135248773651014,8954.4,1.5799999999999983,1.5799999999999983,Healthy,27.44593202883625,Low Risk
2024-06-13,SKU_17,WH_3,SUP_7,South,21,512,3,339,0,16.8,28.54,0,0,23.32,2024,6,June,2,Thursday,599.34,352.8,246.54000000000002,41.135248773651014,8601.6,-2.3200000000000003,2.3200000000000003,Healthy,21.955403087478558,Low Risk
2024-06-14,SKU_17,WH_3,SUP_7,West,33,479,3,339,0,16.8,28.54,0,0,30.89,2024,6,June,2,Friday,941.8199999999999,554.4,387.41999999999996,41.135248773651014,8047.200000000001,2.1099999999999994,2.1099999999999994,Healthy,15.50663645192619,Low Risk
2024-06-15,SKU_17,WH_3,SUP_7,North,25,454,3,339,0,16.8,28.54,0,0,25.24,2024,6,June,2,Saturday,713.5,420.0,293.5,41.135248773651014,7627.200000000001,-0.23999999999999844,0.23999999999999844,Healthy,17.98732171156894,Low Risk
2024-06-16,SKU_17,WH_3,SUP_7,North,21,433,3,339,0,16.8,28.54,0,0,20.35,2024,6,June,2,Sunday,599.34,352.8,246.54000000000002,41.135248773651014,7274.400000000001,0.6499999999999986,0.6499999999999986,Healthy,21.277641277641276,Low Risk
2024-06-17,SKU_17,WH_3,SUP_7,East,18,415,3,339,0,16.8,28.54,0,0,20.69,2024,6,June,2,Monday,513.72,302.40000000000003,211.32,41.135248773651014,6972.0,-2.6900000000000013,2.6900000000000013,Healthy,20.057999033349443,Low Risk
2024-06-18,SKU_17,WH_3,SUP_7,East,23,392,3,339,0,16.8,28.54,1,0,24.77,2024,6,June,2,Tuesday,656.42,386.40000000000003,270.0199999999999,41.13524877365101,6585.6,-1.7699999999999996,1.7699999999999996,Healthy,15.825595478401292,Low Risk
2024-06-19,SKU_17,WH_3,SUP_7,East,13,379,3,339,0,16.8,28.54,0,0,12.8,2024,6,June,2,Wednesday,371.02,218.4,152.61999999999998,41.135248773651014,6367.2,0.1999999999999993,0.1999999999999993,Healthy,29.609375,Low Risk
2024-06-20,SKU_17,WH_3,SUP_7,North,20,359,3,339,0,16.8,28.54,0,0,20.25,2024,6,June,2,Thursday,570.8,336.0,234.79999999999995,41.135248773651014,6031.2,-0.25,0.25,Healthy,17.728395061728396,Low Risk
2024-06-21,SKU_17,WH_3,SUP_7,South,17,342,3,339,0,16.8,28.54,0,0,23.16,2024,6,June,2,Friday,485.18,285.6,199.57999999999998,41.135248773651014,5745.6,-6.16,6.16,Healthy,14.766839378238341,Low Risk
2024-06-22,SKU_17,WH_3,SUP_7,North,16,326,3,339,0,16.8,28.54,0,0,17.23,2024,6,June,2,Saturday,456.64,268.8,187.83999999999997,41.135248773651014,5476.8,-1.2300000000000004,1.2300000000000004,Reorder Required,18.920487521764365,Low Risk
2024-06-23,SKU_17,WH_3,SUP_7,East,20,765,3,339,459,16.8,28.54,0,0,19.08,2024,6,June,2,Sunday,570.8,336.0,234.79999999999995,41.135248773651014,12852.0,0.9200000000000017,0.9200000000000017,Healthy,40.09433962264151,Low Risk
2024-06-24,SKU_17,WH_3,SUP_7,South,22,743,3,339,0,16.8,28.54,0,0,21.26,2024,6,June,2,Monday,627.88,369.6,258.28,41.135248773651014,12482.4,0.7399999999999984,0.7399999999999984,Healthy,34.948259642521165,Low Risk
2024-06-25,SKU_17,WH_3,SUP_7,North,23,720,3,339,0,16.8,28.54,0,0,28.08,2024,6,June,2,Tuesday,656.42,386.40000000000003,270.0199999999999,41.13524877365101,12096.0,-5.079999999999998,5.079999999999998,Healthy,25.641025641025642,Low Risk
2024-06-26,SKU_17,WH_3,SUP_7,West,20,700,3,339,0,16.8,28.54,0,0,19.74,2024,6,June,2,Wednesday,570.8,336.0,234.79999999999995,41.135248773651014,11760.0,0.26000000000000156,0.26000000000000156,Healthy,35.46099290780142,Low Risk
2024-06-27,SKU_17,WH_3,SUP_7,North,35,665,3,339,0,16.8,28.54,1,0,37.13,2024,6,June,2,Thursday,998.9,588.0,410.9,41.135248773651014,11172.0,-2.1300000000000026,2.1300000000000026,Healthy,17.91004578507945,Low Risk
2024-06-28,SKU_17,WH_3,SUP_7,West,17,648,3,339,0,16.8,28.54,0,0,11.11,2024,6,June,2,Friday,485.18,285.6,199.57999999999998,41.135248773651014,10886.4,5.890000000000001,5.890000000000001,Healthy,58.325832583258325,Low Risk
2024-06-29,SKU_17,WH_3,SUP_7,East,22,626,3,339,0,16.8,28.54,1,0,20.14,2024,6,June,2,Saturday,627.88,369.6,258.28,41.135248773651014,10516.800000000001,1.8599999999999994,1.8599999999999994,Healthy,31.082423038728898,Low Risk
2024-06-30,SKU_17,WH_3,SUP_7,South,17,609,3,339,0,16.8,28.54,0,0,15.46,2024,6,June,2,Sunday,485.18,285.6,199.57999999999998,41.135248773651014,10231.2,1.5399999999999991,1.5399999999999991,Healthy,39.39197930142303,Low Risk
2024-07-01,SKU_17,WH_3,SUP_7,East,29,580,3,339,0,16.8,28.54,0,0,29.81,2024,7,July,3,Monday,827.66,487.20000000000005,340.4599999999999,41.13524877365101,9744.0,-0.8099999999999987,0.8099999999999987,Healthy,19.456558201945658,Low Risk
2024-07-02,SKU_17,WH_3,SUP_7,North,19,561,3,339,0,16.8,28.54,0,0,19.59,2024,7,July,3,Tuesday,542.26,319.2,223.06,41.135248773651014,9424.800000000001,-0.5899999999999999,0.5899999999999999,Healthy,28.637059724349157,Low Risk
2024-07-03,SKU_17,WH_3,SUP_7,North,27,534,3,339,0,16.8,28.54,1,0,23.68,2024,7,July,3,Wednesday,770.5799999999999,453.6,316.9799999999999,41.13524877365101,8971.2,3.3200000000000003,3.3200000000000003,Healthy,22.550675675675677,Low Risk
